EID,FORTARGET,PROB
Q28689,0,0.00064051175
Q28695,0,0.0005217609
Q28696,0,0.000639125
Q28709,0,0.0005933111
Q28710,0,0.00063721975
Q28716,0,1.2171984e-06
Q28723,0,0.0006420632
Q28725,0,0.00062706164
Q28730,0,0.00059334724
Q28731,0,0.0006377411
Q28733,0,0.0005935883
Q28741,0,0.0005217609
Q28743,0,0.000639125
Q28757,0,0.00052279385
Q28759,0,0.00031336094
Q28761,0,0.0005176512
Q28764,0,0.00054424175
Q28767,0,0.00052279385
Q28775,0,0.0006420632
Q28776,0,0.00022942554
Q28777,0,0.0005933445
Q28781,0,0.00052073045
Q28796,0,0.0001263768
Q28800,0,0.00055104424
Q28805,0,0.00040794536
Q28806,0,0.0005933495
Q28807,0,0.0006848925
Q28808,0,0.000548313
Q28821,0,0.00048167768
Q28822,0,0.00048051472
Q28833,0,0.0005779064
Q28836,0,0.00063721975
Q28841,0,0.0007056678
Q28850,0,0.0004433327
Q28855,0,0.00052073045
Q28860,0,0.0005966756
Q28865,0,0.00033670926
Q28875,0,0.00064120645
Q28876,0,0.0005469522
Q28880,0,0.00059334724
Q28883,0,8.74547e-05
Q28885,0,0.00052073045
Q28886,0,0.0008778211
Q28888,0,0.00030676997
Q28891,0,0.00054424175
Q28897,0,0.0005933111
Q28899,0,0.00040930012
Q28900,0,0.00030768264
Q28901,0,0.0005176512
Q28902,0,0.0005933054
Q28903,0,0.00048170917
Q28918,0,0.0005507408
Q28920,0,0.00038660722
Q28922,0,0.00064304116
Q28926,0,0.0006841303
Q28931,0,0.0005933054
Q28932,0,0.00059330935
Q28938,0,0.0006440219
Q28941,0,0.00044506352
Q28943,0,0.0002774836
Q28948,0,0.0006683583
Q28949,0,0.00030737833
Q28950,0,0.0005217609
Q28953,0,0.0005621984
Q28963,0,0.00046020327
Q28964,0,0.00056578615
Q28968,0,0.0006367417
Q28974,0,0.00059948326
Q28976,0,0.0005980805
Q28982,0,0.0006420632
Q28985,0,0.00081446714
Q28989,0,0.00041272136
Q28995,0,0.00064814556
Q29001,0,0.00011246775
Q29002,0,0.00039028548
Q29010,0,0.000639125
Q29023,0,0.0005455959
Q29025,0,0.00059597427
Q29031,0,0.0005524147
Q29039,0,0.00064120645
Q29040,0,0.00064120645
Q29045,0,7.974895e-05
Q29047,0,0.00059326977
Q29048,0,0.0006841303
Q29056,0,0.0005800436
Q29063,0,0.00060521014
Q29064,0,0.00059334724
Q29076,0,0.0004472572
Q29080,0,0.00070861005
Q29085,0,0.00030737833
Q29087,0,0.00064051175
Q29091,0,0.0005402008
Q29098,0,0.00056578615
Q29105,0,0.00064051175
Q29108,0,0.00064120645
Q29120,0,0.0005700483
Q29125,0,0.0005933111
Q29126,0,0.00024743617
Q29127,0,0.00046020327
Q29135,0,0.00029438568
Q29137,0,0.0003585176
Q29138,0,0.00064304116
Q29140,0,0.00059334724
Q29141,0,0.000548313
Q29151,0,0.00015100563
Q29167,0,0.00024743617
Q29177,0,0.00063721975
Q29188,0,0.00030758118
Q29191,0,0.00035849953
Q29192,0,0.0005621984
Q29196,0,0.00059326977
Q29198,0,0.00059333205
Q29201,0,0.00051210215
Q29203,0,0.00059333205
Q29204,0,1.8922374e-06
Q29219,0,0.00063721975
Q29223,0,0.00030768264
Q29225,0,0.00025658458
Q29231,0,0.00052073045
Q29232,0,0.00052279385
Q29241,0,0.00035855387
Q29242,0,0.00064304116
Q29246,0,0.00056578615
Q29257,0,0.00044087303
Q29260,0,0.000548313
Q29264,0,0.00068965694
Q29273,0,0.00048131694
Q29288,0,0.00067749113
Q29289,0,0.00034674545
Q29290,0,0.0006384325
Q29293,0,0.0005455959
Q29296,0,0.00056757824
Q29300,0,0.0005402008
Q29302,0,0.00030227983
Q29313,0,0.00053523824
Q29319,0,0.00040930012
Q29321,0,0.0005933054
Q29324,0,0.00064120645
Q29328,0,0.00059333205
Q29333,0,0.00027735688
Q29337,0,0.0007099653
Q29341,0,0.000639125
Q29347,0,0.0005375243
Q29349,0,0.00059333205
Q29351,0,0.000639125
Q29352,0,0.00027780043
Q29356,0,0.00059326977
Q29363,0,0.0004804932
Q29372,0,0.00063721975
Q29376,0,0.0007070296
Q29379,0,0.0006887177
Q29382,0,0.0006800892
Q29386,0,0.00038822857
Q29389,0,0.0005455959
Q29401,0,0.00064500317
Q29409,0,0.0006420632
Q29412,0,0.0005933054
Q29417,0,0.00052073045
Q29419,0,0.00054424175
Q29422,0,0.0005933445
Q29427,0,0.0005143706
Q29433,0,0.00064500317
Q29444,0,0.00025991717
Q29451,0,0.00041066395
Q29459,0,0.0005933054
Q29462,0,0.00048053628
Q29466,0,0.0006936269
Q29467,0,0.0006377411
Q29468,0,0.0002477074
Q29482,0,0.00064051175
Q29486,0,0.00052073045
Q29487,0,0.000307175
Q29496,0,0.0006384325
Q29505,0,0.000105259904
Q29512,0,0.000639125
Q29514,0,0.0006333376
Q29516,0,0.00051970204
Q29524,0,0.0006384325
Q29528,0,0.0002776736
Q29530,0,0.0002951647
Q29531,0,0.00027725907
Q29535,0,0.0006110741
Q29536,0,0.0005932452
Q29542,0,0.0005621984
Q29551,0,0.0006420632
Q29560,0,0.00044005638
Q29565,0,0.0005176512
Q29566,0,0.0005176512
Q29571,0,0.00063721975
Q29578,0,0.0005933054
Q29589,0,0.00059329066
Q29593,0,0.0006749681
Q29594,0,0.00044087303
Q29606,0,0.0005107421
Q29611,0,0.00051015965
Q29614,0,0.00027780043
Q29618,0,0.0004817048
Q29622,0,0.00051970204
Q29630,0,0.00041478933
Q29634,0,0.0005375243
Q29658,0,0.0005621984
Q29662,0,0.00064120645
Q29664,0,0.0002776736
Q29667,0,0.0002774836
Q29673,0,0.00015100563
Q29676,0,8.952178e-05
Q29678,0,1.0544877e-05
Q29679,0,3.9246395e-05
Q29682,0,0.00048204607
Q29697,0,0.0006420632
Q29699,0,0.00056578615
Q29704,0,0.0005933111
Q29710,0,0.00056147814
Q29712,0,0.0005933111
Q29715,0,0.00059387536
Q29731,0,0.0006420632
Q29733,0,0.00023695022
Q29747,0,0.0006299663
Q29751,0,0.00054879114
Q29754,0,0.0005217609
Q29757,0,0.00052073045
Q29760,0,0.00017365356
Q29764,0,0.000332275
Q29766,0,0.0005616222
Q29768,0,0.00064120645
Q29775,0,0.0005402008
Q29778,0,0.0005186756
Q29782,0,0.00064120645
Q29784,0,0.00059333205
Q29794,0,0.0005186756
Q29795,0,0.0005933054
Q29800,0,0.00064500317
Q29808,0,0.00021749381
Q29810,0,0.00064120645
Q29815,0,0.0002774836
Q29830,0,0.00025695155
Q29832,0,0.00052073045
Q29833,0,0.00041109556
Q29834,0,0.00017494589
Q29838,0,0.00071471493
Q29842,0,0.0006367417
Q29847,0,0.00027797214
Q29850,0,0.000480929
Q29852,0,0.0005933445
Q29856,0,0.0006398176
Q29857,0,0.00048053628
Q29859,0,0.0005176512
Q29864,0,0.0005217609
Q29882,0,0.00025587858
Q29883,0,0.00015841718
Q29884,0,0.00056147814
Q29898,0,6.275483e-05
Q29903,0,0.00024716498
Q29905,0,0.00063721975
Q29908,0,0.00059329066
Q29918,0,0.00035849953
Q29929,0,0.0005415443
Q29944,0,1.3167003e-06
Q29953,0,0.0006420632
Q29962,0,0.00051970204
Q29980,0,2.6714326e-05
Q29981,0,0.0006384325
Q29985,0,0.00046337748
Q29987,0,0.0005154125
Q29990,0,0.00070931204
Q29991,0,0.0005933445
Q29992,0,0.00070931204
Q29993,0,0.00040998077
Q29998,0,0.000628512
Q30000,0,0.00024716498
Q30003,0,0.00059326977
Q30006,0,0.0006420632
Q30007,0,0.00052073045
Q30009,0,0.0006398176
Q30012,0,0.000639125
Q30014,0,0.0005402008
Q30017,0,0.0005933495
Q30021,0,2.996027e-05
Q30023,0,0.0007107188
Q30024,0,0.000639125
Q30026,0,0.00030737833
Q30035,0,0.00040930012
Q30055,0,0.00064051175
Q30061,0,0.00054289156
Q30064,0,0.00052073045
Q30067,0,0.00023533386
Q30068,0,0.00059334724
Q30076,0,0.0004416914
Q30078,0,0.00064051175
Q30085,0,0.00059334724
Q30086,0,0.00059333205
Q30087,0,0.00064120645
Q30094,0,0.00061343506
Q30100,0,0.0002776736
Q30101,0,0.00063721975
Q30105,0,0.000594574
Q30107,0,0.0005375243
Q30112,0,0.00064304116
Q30117,0,0.00056757824
Q30122,0,0.00027754682
Q30123,0,0.00021920324
Q30131,0,0.00041478933
Q30132,0,0.00064304116
Q30133,0,4.0134244e-05
Q30135,0,5.5324446e-05
Q30138,0,0.00030707367
Q30139,0,0.00027735688
Q30141,0,0.00039651207
Q30147,0,0.00070861005
Q30152,0,0.0004591499
Q30161,0,0.0006017189
Q30165,0,0.00059597427
Q30173,0,0.00059334724
Q30178,0,0.0002772937
Q30195,0,0.0006377411
Q30198,0,0.0002168732
Q30202,0,1.3690048e-05
Q30204,0,0.0005166654
Q30212,0,0.00023303075
Q30222,0,0.0004591499
Q30223,0,0.00056147814
Q30242,0,0.0005107421
Q30247,0,0.0005933111
Q30254,0,0.00040930012
Q30255,0,0.0005283429
Q30258,0,0.0005611893
Q30262,0,0.000411349
Q30268,0,0.0007982099
Q30274,0,0.0005217609
Q30284,0,0.00031217354
Q30290,0,0.00044087303
Q30291,0,0.000682608
Q30301,0,0.00030737833
Q30312,0,0.00040794536
Q30314,0,0.00063721975
Q30328,0,0.00025695155
Q30329,0,0.00030727667
Q30334,0,0.0005388606
Q30340,0,0.00051015965
Q30341,0,0.00059878407
Q30347,0,0.00059330935
Q30349,0,0.0005402008
Q30352,0,0.0005621984
Q30353,0,0.00063626457
Q30355,0,0.0002364102
Q30360,0,0.00056578615
Q30364,0,0.0005494311
Q30366,0,0.0006299663
Q30368,0,0.00056488736
Q30371,0,0.00063626457
Q30375,0,0.00064120645
Q30376,0,0.00056757824
Q30384,0,0.0004394672
Q30385,0,0.00040930012
Q30397,0,0.00027792016
Q30399,0,0.00059387536
Q30402,0,0.0006367417
Q30406,0,0.0005787602
Q30409,0,0.00030737833
Q30413,0,0.0005933054
Q30414,0,0.0007107188
Q30422,0,0.00055104424
Q30426,0,0.00030707367
Q30429,0,0.000307175
Q30433,0,0.00030768264
Q30438,0,0.0003068712
Q30448,0,0.00056398945
Q30449,0,0.00027735688
Q30452,0,0.00048596368
Q30454,0,0.00051970204
Q30462,0,0.00044087303
Q30474,0,0.00012458824
Q30478,0,0.00064304116
Q30485,0,0.00017460658
Q30490,0,0.0002493421
Q30494,0,0.00030676997
Q30497,0,0.00027735688
Q30506,0,0.00064120645
Q30523,0,0.00042476773
Q30531,0,0.0006697196
Q30536,0,0.0006314233
Q30546,0,0.0005455959
Q30555,0,0.00061343506
Q30562,0,0.000639125
Q30563,0,0.000105019084
Q30565,0,0.00064304116
Q30566,0,0.0005402008
Q30570,0,0.00071212766
Q30572,0,0.0005630936
Q30574,0,0.000411349
Q30576,0,0.00059326977
Q30587,0,0.0002487959
Q30588,0,0.00048174016
Q30590,0,0.00040862217
Q30596,0,0.0005933445
Q30599,0,0.000411349
Q30608,0,0.0002553176
Q30609,0,0.00079879817
Q30610,0,0.0006581048
Q30612,0,0.0005186756
Q30621,0,0.0005621984
Q30623,0,0.0005933445
Q30624,0,0.0004591499
Q30629,0,0.0007388463
Q30637,0,0.000213077
Q30641,0,0.0005113247
Q30642,0,0.00068642
Q30650,0,0.00044718344
Q30652,0,0.0005935883
Q30653,0,0.00019389213
Q30654,0,0.0006299663
Q30667,0,0.0002774836
Q30669,0,0.00064304116
Q30670,0,0.0006377411
Q30677,0,0.00050899736
Q30678,0,0.0005933054
Q30679,0,0.000594574
Q30684,0,0.00051970204
Q30685,0,0.00040998077
Q30693,0,0.00036964935
Q30696,0,0.00024743617
Q30699,0,0.0006420632
Q30700,0,4.0901366e-05
Q30710,0,0.00010363686
Q30713,0,0.00059948326
Q30729,0,0.00052073045
Q30730,0,0.00029720663
Q30738,0,0.00026502024
Q30741,0,0.00052073045
Q30744,0,0.00030676997
Q30747,0,0.00027754682
Q30751,0,0.00063721975
Q30762,0,0.00029466677
Q30764,0,0.0005565465
Q30767,0,0.0005630936
Q30777,0,0.000639125
Q30783,0,0.0006420632
Q30785,0,0.00064120645
Q30786,0,0.0005217609
Q30792,0,0.000639125
Q30797,0,0.00059329066
Q30817,0,0.0007497014
Q30820,0,0.000307175
Q30821,0,0.0006384325
Q30824,0,0.0004128973
Q30832,0,0.00059333205
Q30833,0,0.00056578615
Q30836,0,0.0007999704
Q30849,0,0.00046337748
Q30858,0,0.0005933111
Q30860,0,0.0005274238
Q30864,0,0.0005375243
Q30869,0,0.0005933111
Q30870,0,0.00030768264
Q30874,0,0.0005217609
Q30886,0,0.0005430298
Q30890,0,0.00040930012
Q30909,0,0.0007107188
Q30912,0,0.00059553504
Q30917,0,0.0005143706
Q30918,0,0.0005455959
Q30930,0,0.0004394672
Q30933,0,0.0004817048
Q30936,0,0.00056578615
Q30942,0,0.0006420632
Q30946,0,0.00052073045
Q30959,0,0.00064120645
Q30972,0,0.000639125
Q30981,0,0.00052073045
Q30982,0,0.0006420632
Q30985,0,0.00070861005
Q30988,0,0.00048164607
Q30996,0,0.00037845998
Q31003,0,0.00051781215
Q31009,0,0.0007074805
Q31015,0,0.00028815964
Q31017,0,0.00048323764
Q31022,0,0.00040763628
Q31025,0,0.00064120645
Q31030,0,0.00041286027
Q31031,0,0.00021785972
Q31037,0,0.0006440219
Q31041,0,0.00030758118
Q31048,0,0.00030737833
Q31056,0,4.0798874e-05
Q31069,0,0.00059597427
Q31077,0,0.00033283897
Q31086,0,0.0007080032
Q31091,0,0.00063721975
Q31093,0,0.00024716498
Q31094,0,0.0005388606
Q31100,0,0.00056757824
Q31101,0,0.0006420632
Q31117,0,0.0006440219
Q31132,0,0.00064051175
Q31140,0,0.00048051061
Q31141,0,0.00059329066
Q31148,0,0.00055104424
Q31171,0,0.00064500317
Q31175,0,0.00064304116
Q31182,0,0.00054289156
Q31183,0,0.0006341439
Q31189,0,0.0006384325
Q31196,0,0.00064304116
Q31213,0,0.0005465202
Q31228,0,0.00063721975
Q31230,0,0.00067303586
Q31237,0,0.00064120645
Q31239,0,0.00063721975
Q31242,0,0.0005933054
Q31262,0,0.0005933054
Q31263,0,0.00048362336
Q31280,0,0.00027780043
Q31281,0,0.0006420632
Q31284,0,0.00064120645
Q31286,0,0.00059387536
Q31287,0,0.0006367417
Q31289,0,0.0005217609
Q31290,0,0.00019329978
Q31294,0,0.00056488736
Q31302,0,0.0005274238
Q31313,0,0.00070861005
Q31316,0,0.0005611893
Q31324,0,0.00037099476
Q31326,0,0.00030768264
Q31343,0,0.000307175
Q31346,0,0.0002776736
Q31350,0,0.00059329066
Q31352,0,0.00062706164
Q31354,0,0.0004617874
Q31363,0,0.0005402008
Q31366,0,0.00038660722
Q31369,0,0.0006384325
Q31372,0,0.0006357875
Q31380,0,0.0007107188
Q31382,0,0.0004471538
Q31390,0,0.00029438568
Q31391,0,0.0005274238
Q31392,0,0.0006398176
Q31396,0,0.00030758118
Q31407,0,0.00025731904
Q31412,0,0.00059333205
Q31416,0,0.000639125
Q31417,0,0.0005107421
Q31427,0,0.0005143706
Q31429,0,0.00059948326
Q31434,0,0.0005315975
Q31438,0,0.00059387536
Q31441,0,0.0005176512
Q31453,0,0.00046020327
Q31462,0,0.00059334724
Q31464,0,0.000639125
Q31472,0,0.0005933054
Q31475,0,0.00048064254
Q31482,0,0.0006724505
Q31486,0,0.00033225503
Q31487,0,0.000676802
Q31502,0,0.000639125
Q31509,0,0.00064051175
Q31510,0,0.00059326977
Q31512,0,0.00041287288
Q31520,0,0.00064051175
Q31532,0,0.0006398176
Q31534,0,0.00026172804
Q31536,0,0.00038714678
Q31537,0,0.00064051175
Q31553,0,0.00059326977
Q31556,0,0.00044415524
Q31567,0,0.00059334724
Q31572,0,0.00052279385
Q31584,0,0.00039291807
Q31586,0,0.00025768756
Q31590,0,0.00063721975
Q31599,0,0.00048055782
Q31603,0,0.00052279385
Q31609,0,0.0005933445
Q31618,0,0.00038822857
Q31620,0,0.00054424175
Q31622,0,0.00048131694
Q31625,0,0.0005158913
Q31644,0,0.00030768264
Q31646,0,0.00030758118
Q31651,0,0.00030758118
Q31654,0,0.00068795116
Q31657,0,0.0005440613
Q31658,0,0.00033258967
Q31662,0,0.00032681445
Q31664,0,0.00020293896
Q31668,0,0.00030727667
Q31671,0,3.930921e-05
Q31672,0,0.00070695
Q31674,0,0.00086749654
Q31677,0,0.0006420632
Q31689,0,0.00045967623
Q31693,0,0.0007063089
Q31712,0,0.000639125
Q31713,0,0.00064120645
Q31717,0,0.00064120645
Q31720,0,0.00052279385
Q31735,0,0.00052073045
Q31737,0,0.00044712424
Q31739,0,0.00033223507
Q31741,0,0.00059326977
Q31748,0,0.00059329066
Q31753,0,0.0005329959
Q31754,0,0.0005217609
Q31756,0,5.6096625e-05
Q31759,0,0.00036225386
Q31761,0,0.00052279385
Q31771,0,0.00015100563
Q31782,0,0.0005933445
Q31787,0,0.00048164607
Q31795,0,0.00024825116
Q31797,0,0.0005158913
Q31814,0,0.00054289156
Q31818,0,0.00054424175
Q31819,0,0.0004433327
Q31821,0,0.0004129034
Q31833,0,0.00045967623
Q31840,0,0.000639125
Q31844,0,0.0005932452
Q31849,0,0.00059527374
Q31851,0,0.0004471538
Q31855,0,0.0005455959
Q31856,0,0.00015841718
Q31857,0,2.996027e-05
Q31865,0,0.0005933111
Q31871,0,1.286519e-06
Q31874,0,0.00048055782
Q31876,0,0.0006848925
Q31877,0,0.0006420632
Q31881,0,0.0002487959
Q31882,0,0.0005217609
Q31884,0,0.0005217609
Q31890,0,0.0008031915
Q31892,0,0.0005616222
Q31898,0,0.00059333205
Q31900,0,0.000411349
Q31903,0,0.00059387536
Q31910,0,0.00056757824
Q31911,0,0.0005176512
Q31913,0,0.00038660722
Q31922,0,0.00020251257
Q31923,0,0.00063721975
Q31924,0,0.0005933445
Q31927,0,0.0005933054
Q31940,0,0.0006384325
Q31942,0,0.00031217354
Q31945,0,0.0006420632
Q31949,0,0.00027723055
Q31972,0,0.0006420632
Q31985,0,0.00048051472
Q31988,0,0.0005107421
Q32004,0,0.000639125
Q32005,0,3.9246395e-05
Q32007,0,0.0005933111
Q32010,0,0.000639125
Q32018,0,0.00056757824
Q32019,0,0.00059334724
Q32026,0,0.00020291361
Q32027,0,0.00059333205
Q32032,0,0.00048164607
Q32041,0,0.00059329066
Q32047,0,0.0005933445
Q32048,0,0.00064304116
Q32056,0,0.00066418294
Q32064,0,0.00064120645
Q32075,0,0.00024743617
Q32096,0,0.00063626457
Q32098,0,0.00059334724
Q32099,0,0.00064304116
Q32100,0,0.00044722782
Q32104,0,0.00046073127
Q32114,0,0.00064304116
Q32125,0,0.0014975963
Q32131,0,0.00052073045
Q32133,0,0.0006398176
Q32144,0,0.0005186756
Q32148,0,0.00059333205
Q32150,0,0.00059334724
Q32151,0,0.00024797933
Q32153,0,0.00048055782
Q32158,0,0.0005402008
Q32159,0,0.00055135734
Q32172,0,0.00048131694
Q32173,0,0.0005176512
Q32188,0,0.0005980805
Q32192,0,0.00044005638
Q32195,0,0.0005933054
Q32197,0,0.0006398176
Q32209,0,0.00039743565
Q32211,0,0.00063721975
Q32214,0,0.00064120645
Q32218,0,0.00051015965
Q32230,0,0.0005113247
Q32231,0,0.00052279385
Q32236,0,0.0002487959
Q32238,0,0.0006420632
Q32245,0,0.00040930012
Q32248,0,0.00064051175
Q32257,0,0.00052073045
Q32262,0,0.00059326977
Q32265,0,0.00025658458
Q32270,0,0.0002776736
Q32277,0,0.00030737833
Q32294,0,0.0006343479
Q32295,0,0.00044415524
Q32299,0,0.00079238816
Q32300,0,1.8922374e-06
Q32308,0,0.00030207526
Q32312,0,0.0005933495
Q32314,0,0.00038877036
Q32317,0,0.0005932452
Q32318,0,0.0005415443
Q32328,0,0.0006420632
Q32335,0,0.000639125
Q32338,0,0.00038570713
Q32344,0,0.00062706164
Q32346,0,0.0004591499
Q32350,0,0.0002776736
Q32356,0,0.0005933054
Q32357,0,0.0005095779
Q32358,0,0.00059329066
Q32363,0,0.000639125
Q32370,0,0.0004237292
Q32377,0,0.0005143706
Q32381,0,0.00070695
Q32384,0,0.0005562061
Q32390,0,0.000682608
Q32401,0,0.0006642903
Q32409,0,0.00059334724
Q32414,0,0.0005933495
Q32431,0,0.00019044764
Q32438,0,0.00044005638
Q32440,0,0.0005933054
Q32441,0,0.0005217609
Q32444,0,0.0006420632
Q32459,0,0.00044713888
Q32477,0,0.00064051175
Q32481,0,0.00064120645
Q32483,0,0.0006398176
Q32491,0,0.00052073045
Q32494,0,0.0006367417
Q32522,0,0.00054547994
Q32529,0,0.00059329066
Q32540,0,0.0005537885
Q32549,0,0.0005143706
Q32557,0,0.0005616222
Q32560,0,0.00048209642
Q32568,0,0.0005621984
Q32569,0,0.0005562061
Q32575,0,0.00062706164
Q32576,0,0.00044722782
Q32577,0,0.00064304116
Q32578,0,0.00055532245
Q32580,0,0.0006384325
Q32581,0,0.00045967623
Q32588,0,0.00048167768
Q32592,0,0.00048051061
Q32601,0,0.00025879507
Q32616,0,0.00046125907
Q32621,0,0.00035850875
Q32641,0,0.00030747973
Q32647,0,0.00066112913
Q32652,0,0.00027735688
Q32655,0,6.242845e-05
Q32656,0,0.00070695
Q32669,0,0.00015841718
Q32671,0,0.00059597427
Q32688,0,0.00060288026
Q32693,0,0.00068052806
Q32695,0,0.0004804932
Q32698,0,0.00052279385
Q32700,0,0.00061395974
Q32704,0,0.0005933445
Q32717,0,0.0004804932
Q32729,0,0.0002776736
Q32735,0,0.00030778415
Q32748,0,0.00059948326
Q32762,0,0.0004394672
Q32763,0,0.0004804932
Q32767,0,0.0007107188
Q32768,0,0.00057918765
Q32770,0,0.0006384325
Q32772,0,0.00017620467
Q32780,0,0.0005933495
Q32781,0,0.0006357875
Q32783,0,0.00051015965
Q32787,0,0.00080251374
Q32794,0,0.00030737833
Q32807,0,0.0005107421
Q32808,0,0.0004134097
Q32809,0,8.3609186e-05
Q32810,0,8.74547e-05
Q32814,0,0.00030747973
Q32823,0,0.0006377411
Q32829,0,0.00051970204
Q32845,0,0.0006522468
Q32853,0,0.0005119089
Q32855,0,0.00064051175
Q32864,0,0.00070695
Q32870,0,0.00064051175
Q32874,0,0.00070931204
Q32886,0,0.00059333205
Q32894,0,0.0006398176
Q32895,0,0.0005186756
Q32912,0,0.00055101694
Q32921,0,0.00040794536
Q32922,0,0.00013325522
Q32926,0,0.00037220455
Q32935,0,0.00027754682
Q32941,0,0.00052073045
Q32948,0,0.0005469522
Q32954,0,0.00057613436
Q32955,0,0.0005933445
Q32956,0,0.00048174016
Q32957,0,0.00059326977
Q32960,0,0.0004154807
Q32976,0,0.00052073045
Q32981,0,0.00053523824
Q32982,0,0.0005933054
Q32984,0,0.00056578615
Q32989,0,0.00051970204
Q32993,0,0.000639125
Q32995,0,1.8922374e-06
Q32996,0,0.0005796153
Q33005,0,0.00040930012
Q33006,0,0.0005283429
Q33022,0,0.0006440219
Q33026,0,0.0005933054
Q33034,0,0.00020304503
Q33039,0,0.00046020327
Q33041,0,0.00059334724
Q33044,0,0.0006357875
Q33051,0,0.0005527239
Q33054,0,0.00059387536
Q33062,0,0.0006420632
Q33063,0,0.00045967623
Q33065,0,0.00064120645
Q33068,0,0.0005616222
Q33074,0,0.0006384325
Q33079,0,0.0004129034
Q33083,0,0.00051970204
Q33093,0,0.00044415524
Q33094,0,0.00059948326
Q33101,0,0.00057613436
Q33116,0,0.00040862217
Q33118,0,0.0005455959
Q33131,0,0.0006743888
Q33140,0,0.000594574
Q33150,0,3.1904434e-05
Q33153,0,5.805285e-06
Q33155,0,0.00064304116
Q33171,0,0.00011480412
Q33172,0,0.00027943382
Q33182,0,0.00032874342
Q33183,0,0.0006398176
Q33189,0,0.00059326977
Q33190,0,0.00063626457
Q33195,0,0.00079991017
Q33203,0,0.00040862217
Q33205,0,0.00059333205
Q33215,0,0.00031296472
Q33217,0,0.0005933495
Q33237,0,0.0006642903
Q33242,0,0.00030666878
Q33244,0,0.00059326977
Q33248,0,0.00027716733
Q33258,0,0.00055452745
Q33263,0,0.0002776736
Q33267,0,0.00042294452
Q33277,0,0.00024716498
Q33290,0,0.00064304116
Q33291,0,0.0006420632
Q33292,0,0.00014030408
Q33294,0,0.00068795116
Q33298,0,0.00059329066
Q33302,0,0.00064304116
Q33306,0,0.00064051175
Q33308,0,0.00059334724
Q33314,0,0.0005375243
Q33315,0,0.00059333205
Q33327,0,0.00054424175
Q33332,0,0.0003895896
Q33333,0,0.00030727667
Q33352,0,0.0006420632
Q33360,0,0.00059597427
Q33363,0,0.00059329066
Q33369,0,0.00064120645
Q33372,0,0.00052279385
Q33376,0,0.0006314233
Q33378,0,0.0005375243
Q33379,0,0.00064120645
Q33383,0,0.0002776736
Q33384,0,0.00064304116
Q33399,0,0.00032874342
Q33412,0,0.00044724275
Q33419,0,0.00048204607
Q33427,0,0.00030727667
Q33429,0,0.0005375243
Q33436,0,0.00052073045
Q33440,0,9.452416e-05
Q33452,0,0.000639125
Q33456,0,0.00048131694
Q33458,0,0.00064120645
Q33465,0,0.00064051175
Q33472,0,0.0006398176
Q33480,0,0.00059387536
Q33485,0,0.0006420632
Q33492,0,0.00064051175
Q33497,0,0.0005933054
Q33506,0,0.0005935883
Q33514,0,0.00064304116
Q33519,0,0.0005621984
Q33522,0,0.0005933054
Q33524,0,0.0005608065
Q33537,0,0.00070931204
Q33538,0,0.00059333205
Q33540,0,0.0007979772
Q33547,0,0.00024743617
Q33549,0,0.0002772937
Q33557,0,0.00030758118
Q33562,0,0.0002774836
Q33573,0,0.0005402008
Q33574,0,0.00059333205
Q33576,0,0.0007220718
Q33578,0,0.00048174016
Q33598,0,0.0005283429
Q33605,0,0.0004433327
Q33607,0,0.0005388606
Q33616,0,0.00052073045
Q33626,0,0.00044722782
Q33633,0,0.00054424175
Q33636,0,0.00056757824
Q33638,0,0.0005186756
Q33642,0,0.0004433327
Q33643,0,0.0004433327
Q33652,0,0.00040794536
Q33654,0,0.0005933495
Q33661,0,0.0006398176
Q33668,0,0.00041303743
Q33675,0,0.0005176512
Q33679,0,0.00067303586
Q33689,0,0.0005933054
Q33691,0,0.0005932452
Q33692,0,0.00048742435
Q33709,0,0.00052279385
Q33710,0,0.00046337748
Q33716,0,0.00051307835
Q33718,0,0.00056757824
Q33723,0,0.0004394672
Q33735,0,0.00048204607
Q33739,0,0.0005217609
Q33741,0,0.00052073045
Q33742,0,0.00056398945
Q33743,0,0.00040862217
Q33744,0,0.00030747973
Q33747,0,0.00068965694
Q33752,0,0.00044087303
Q33761,0,0.00059387536
Q33764,0,0.00068642
Q33766,0,0.00046073127
Q33769,0,0.00053523824
Q33770,0,0.00064051175
Q33777,0,0.0002888008
Q33782,0,0.00059939414
Q33783,0,0.00045967623
Q33786,0,0.000639125
Q33787,0,0.00051970204
Q33788,0,0.0005158913
Q33804,0,0.0006976211
Q33805,0,0.00023587143
Q33809,0,0.0006420632
Q33819,0,0.0005933495
Q33820,0,0.00059329066
Q33824,0,0.000639125
Q33828,0,0.0005176512
Q33837,0,0.0005800436
Q33854,0,0.00030676997
Q33860,0,0.00068642
Q33866,0,0.00040862217
Q33871,0,0.00059333205
Q33874,0,1.398212e-05
Q33884,0,0.0005933445
Q33892,0,0.0005232829
Q33894,0,0.00030768264
Q33903,0,0.0005219096
Q33906,0,0.00041287288
Q33910,0,0.000548313
Q33925,0,0.0005933054
Q33927,0,0.00033258967
Q33933,0,0.00051565183
Q33942,0,0.00063721975
Q33945,0,8.0181155e-05
Q33950,0,0.00051616965
Q33953,0,0.00064500317
Q33967,0,0.00044415524
Q33972,0,0.0003322452
Q33983,0,6.782721e-05
