EID,FORTARGET,PROB
Q28657,0,0.000308651
Q28665,0,0.00024985734
Q28667,0,0.00017988782
Q28669,0,0.0002259011
Q28673,0,0.00039576797
Q28674,0,0.00033116306
Q28688,0,0.0003099269
Q28689,0,0.000316104
Q28695,0,0.0003171349
Q28696,0,0.000308651
Q28709,0,0.00028547112
Q28710,0,0.0002977106
Q28716,0,2.459849e-09
Q28723,0,0.00032354565
Q28725,0,0.00027547602
Q28730,0,0.0002752518
Q28731,0,0.00030125934
Q28733,0,0.0002624354
Q28741,0,0.0003171349
Q28743,0,0.000308651
Q28757,0,0.0003208016
Q28759,0,0.00033699517
Q28761,0,0.00030288243
Q28764,0,0.00022323686
Q28767,0,0.0003208016
Q28775,0,0.00032354565
Q28776,0,0.00018382944
Q28777,0,0.0002719274
Q28781,0,0.00031351033
Q28796,0,0.00024620703
Q28800,0,0.00021037836
Q28805,0,0.00018261648
Q28806,0,0.00027861662
Q28807,0,0.00038482973
Q28808,0,0.00021543034
Q28821,0,0.0001597548
Q28822,0,0.00027455125
Q28833,0,0.00040023396
Q28836,0,0.0002977106
Q28841,0,0.000401594
Q28850,0,0.00021656656
Q28855,0,0.00031351033
Q28860,0,0.00024799068
Q28865,0,0.00031083656
Q28875,0,0.00031980302
Q28876,0,0.00021800186
Q28880,0,0.0002752518
Q28883,0,6.606197e-05
Q28885,0,0.00031351033
Q28886,0,0.00047069677
Q28888,0,0.00024947358
Q28891,0,0.00022323686
Q28897,0,0.00028547112
Q28899,0,0.00017844085
Q28900,0,0.00027801187
Q28901,0,0.00030288243
Q28902,0,0.0002654327
Q28903,0,0.00015802281
Q28918,0,0.0003944955
Q28920,0,0.00015851435
Q28922,0,0.00032733235
Q28926,0,0.00038916717
Q28931,0,0.0002654327
Q28932,0,0.00026864288
Q28938,0,0.00033116306
Q28941,0,0.00019428355
Q28943,0,0.0002384037
Q28948,0,0.00034281463
Q28949,0,0.00026805393
Q28950,0,0.0003171349
Q28953,0,0.00025687664
Q28963,0,0.00024985734
Q28964,0,0.00024507724
Q28968,0,0.00029421313
Q28974,0,0.0002370094
Q28976,0,0.00024243779
Q28982,0,0.00032354565
Q28985,0,0.00048965117
Q28989,0,0.00016841508
Q28995,0,0.00030918824
Q29001,0,2.1829523e-05
Q29002,0,0.00014458073
Q29010,0,0.000308651
Q29023,0,0.00022060383
Q29025,0,0.00025081463
Q29031,0,0.00020789697
Q29039,0,0.00031980302
Q29040,0,0.00031980302
Q29045,0,1.3977668e-05
Q29047,0,0.00029249338
Q29048,0,0.00038916717
Q29056,0,0.0004233327
Q29063,0,0.00022392669
Q29064,0,0.0002752518
Q29076,0,0.00012887447
Q29080,0,0.0004243966
Q29085,0,0.00026805393
Q29087,0,0.000316104
Q29091,0,0.00023132598
Q29098,0,0.00024507724
Q29105,0,0.000316104
Q29108,0,0.00031980302
Q29120,0,0.0002337896
Q29125,0,0.00028547112
Q29126,0,0.00019691033
Q29127,0,0.00024985734
Q29135,0,0.000288197
Q29137,0,0.00013816381
Q29138,0,0.00032733235
Q29140,0,0.0002752518
Q29141,0,0.00021543034
Q29151,0,7.2561605e-05
Q29167,0,0.00019691033
Q29177,0,0.0002977106
Q29188,0,0.00027465203
Q29191,0,0.00014121259
Q29192,0,0.00025687664
Q29196,0,0.00029249338
Q29198,0,0.00028202307
Q29201,0,0.00026370757
Q29203,0,0.00028202307
Q29204,0,2.7893598e-06
Q29219,0,0.0002977106
Q29223,0,0.00027801187
Q29225,0,0.00022414414
Q29231,0,0.00031351033
Q29232,0,0.0003208016
Q29241,0,0.00013226224
Q29242,0,0.00032733235
Q29246,0,0.00024507724
Q29257,0,0.00022436201
Q29260,0,0.00021543034
Q29264,0,0.00035985015
Q29273,0,0.0002581078
Q29288,0,0.0003147397
Q29289,0,0.00019876556
Q29290,0,0.0003049329
Q29293,0,0.00022060383
Q29296,0,0.0002393667
Q29300,0,0.00023132598
Q29302,0,0.00031109358
Q29313,0,0.00024256935
Q29319,0,0.00017844085
Q29321,0,0.0002654327
Q29324,0,0.00031980302
Q29328,0,0.00028202307
Q29333,0,0.00024438745
Q29337,0,0.00035127945
Q29341,0,0.000308651
Q29347,0,0.00023688107
Q29349,0,0.00028202307
Q29351,0,0.000308651
Q29352,0,0.00022407727
Q29356,0,0.00029249338
Q29363,0,0.00027796367
Q29372,0,0.0002977106
Q29376,0,0.00031136835
Q29379,0,0.00036388863
Q29382,0,0.0004115977
Q29386,0,0.00015313835
Q29389,0,0.00022060383
Q29401,0,0.00033503823
Q29409,0,0.00032354565
Q29412,0,0.0002654327
Q29417,0,0.00031351033
Q29419,0,0.00022323686
Q29422,0,0.0002719274
Q29427,0,0.00017175567
Q29433,0,0.00033503823
Q29444,0,0.00020046328
Q29451,0,0.00017436086
Q29459,0,0.0002654327
Q29462,0,0.00027118073
Q29466,0,0.00034800224
Q29467,0,0.00030125934
Q29468,0,0.00019445053
Q29482,0,0.000316104
Q29486,0,0.00031351033
Q29487,0,0.0002616427
Q29496,0,0.0003049329
Q29505,0,2.0457584e-05
Q29512,0,0.000308651
Q29514,0,0.0001776467
Q29516,0,0.0003099269
Q29524,0,0.0003049329
Q29528,0,0.00022970156
Q29530,0,0.0002786498
Q29531,0,0.00021969977
Q29535,0,0.00021235923
Q29536,0,0.00029968863
Q29542,0,0.00025687664
Q29551,0,0.00032354565
Q29560,0,0.00022702258
Q29565,0,0.00030288243
Q29566,0,0.00030288243
Q29571,0,0.0002977106
Q29578,0,0.0002654327
Q29589,0,0.0002889608
Q29593,0,0.00032251797
Q29594,0,0.00022436201
Q29606,0,0.00018409727
Q29611,0,0.00018623855
Q29614,0,0.00022407727
Q29618,0,0.00025493884
Q29622,0,0.0003099269
Q29630,0,0.00016267202
Q29634,0,0.00023688107
Q29658,0,0.00025687664
Q29662,0,0.00031980302
Q29664,0,0.00022970156
Q29667,0,0.0002384037
Q29673,0,7.2561605e-05
Q29676,0,0.00020492796
Q29678,0,6.8203204e-05
Q29679,0,5.1415584e-05
Q29682,0,0.00025180928
Q29697,0,0.00032354565
Q29699,0,0.00024507724
Q29704,0,0.00028547112
Q29710,0,0.00026298544
Q29712,0,0.00028547112
Q29715,0,0.00025948064
Q29731,0,0.00032354565
Q29733,0,5.707993e-05
Q29747,0,0.00026883223
Q29751,0,5.3513675e-05
Q29754,0,0.0003171349
Q29757,0,0.00031351033
Q29760,0,4.8789992e-05
Q29764,0,0.000114532944
Q29766,0,0.00025991295
Q29768,0,0.00031980302
Q29775,0,0.00023132598
Q29778,0,0.00030638443
Q29782,0,0.00031980302
Q29784,0,0.00028202307
Q29794,0,0.00030638443
Q29795,0,0.0002654327
Q29800,0,0.00033503823
Q29808,0,0.00014857955
Q29810,0,0.00031980302
Q29815,0,0.0002384037
Q29830,0,0.0002213805
Q29832,0,0.00031351033
Q29833,0,0.00029794822
Q29834,0,9.706189e-05
Q29838,0,0.00034412573
Q29842,0,0.00029421313
Q29847,0,0.00021589796
Q29850,0,0.00026131535
Q29852,0,0.0002719274
Q29856,0,0.0003124144
Q29857,0,0.00027118073
Q29859,0,0.00030288243
Q29864,0,0.0003171349
Q29882,0,0.00022977515
Q29883,0,3.9317118e-05
Q29884,0,0.00026298544
Q29898,0,0.00015651438
Q29903,0,0.00019940127
Q29905,0,0.0002977106
Q29908,0,0.0002889608
Q29918,0,0.00014121259
Q29929,0,0.00022859777
Q29944,0,1.9507048e-05
Q29953,0,0.00032354565
Q29962,0,0.0003099269
Q29980,0,1.4181785e-05
Q29981,0,0.0003049329
Q29985,0,0.00023232838
Q29987,0,0.00028596417
Q29990,0,0.00042923016
Q29991,0,0.0002719274
Q29992,0,0.00042923016
Q29993,0,0.00017638924
Q29998,0,0.00027213385
Q30000,0,0.00019940127
Q30003,0,0.00029249338
Q30006,0,0.00032354565
Q30007,0,0.00031351033
Q30009,0,0.0003124144
Q30012,0,0.000308651
Q30014,0,0.00023132598
Q30017,0,0.00027861662
Q30021,0,0.00012000572
Q30023,0,0.00043906248
Q30024,0,0.000308651
Q30026,0,0.00026805393
Q30035,0,0.00017844085
Q30055,0,0.000316104
Q30061,0,0.0002259011
Q30064,0,0.00031351033
Q30067,0,5.8770052e-05
Q30068,0,0.0002752518
Q30076,0,0.00022173287
Q30078,0,0.000316104
Q30085,0,0.0002752518
Q30086,0,0.00028202307
Q30087,0,0.00031980302
Q30094,0,0.00020794672
Q30100,0,0.00022970156
Q30101,0,0.0002977106
Q30105,0,0.0002565591
Q30107,0,0.00023688107
Q30112,0,0.00032733235
Q30117,0,0.0002393667
Q30122,0,0.00023546694
Q30123,0,0.00013708953
Q30131,0,0.00016267202
Q30132,0,0.00032733235
Q30133,0,0.00011208897
Q30135,0,0.00015626759
Q30138,0,0.00025855852
Q30139,0,0.00024438745
Q30141,0,0.0002884095
Q30147,0,0.0004243966
Q30152,0,0.00025601158
Q30161,0,0.0002316862
Q30165,0,0.00025081463
Q30173,0,0.0002752518
Q30178,0,0.00024743544
Q30195,0,0.00030125934
Q30198,0,0.00015919124
Q30202,0,7.84026e-05
Q30204,0,0.0002994208
Q30212,0,0.00017379718
Q30222,0,0.00025601158
Q30223,0,0.00026298544
Q30242,0,0.00018409727
Q30247,0,0.00028547112
Q30254,0,0.00017844085
Q30255,0,0.0002996149
Q30258,0,0.00026938462
Q30262,0,0.00017235597
Q30268,0,0.00047363306
Q30274,0,0.0003171349
Q30284,0,0.0003047702
Q30290,0,0.00022436201
Q30291,0,0.00039798883
Q30301,0,0.00026805393
Q30312,0,0.00018261648
Q30314,0,0.0002977106
Q30328,0,0.0002213805
Q30329,0,0.00026481465
Q30334,0,0.00023408695
Q30340,0,0.00018623855
Q30341,0,0.00023970836
Q30347,0,0.00026864288
Q30349,0,0.00023132598
Q30352,0,0.00025687664
Q30353,0,0.00029075678
Q30355,0,5.7679586e-05
Q30360,0,0.00024507724
Q30364,0,0.00035703022
Q30366,0,0.00026883223
Q30368,0,0.00024797863
Q30371,0,0.00029075678
Q30375,0,0.00031980302
Q30376,0,0.0002393667
Q30384,0,0.0002297147
Q30385,0,0.00017844085
Q30397,0,0.00021859068
Q30399,0,0.00025948064
Q30402,0,0.00029421313
Q30406,0,0.00040931808
Q30409,0,0.00026805393
Q30413,0,0.0002654327
Q30414,0,0.00043906248
Q30422,0,0.00021037836
Q30426,0,0.00025855852
Q30429,0,0.0002616427
Q30433,0,0.00027801187
Q30438,0,0.00025249875
Q30448,0,0.00025090988
Q30449,0,0.00024438745
Q30452,0,0.00022378773
Q30454,0,0.0003099269
Q30462,0,0.00022436201
Q30474,0,2.0735082e-05
Q30478,0,0.00032733235
Q30485,0,4.7965957e-05
Q30490,0,0.00018032365
Q30494,0,0.00024947358
Q30497,0,0.00024438745
Q30506,0,0.00031980302
Q30523,0,0.00020030545
Q30531,0,0.00033865578
Q30536,0,0.00026557062
Q30546,0,0.00022060383
Q30555,0,0.00020794672
Q30562,0,0.000308651
Q30563,0,2.0651685e-05
Q30565,0,0.00032733235
Q30566,0,0.00023132598
Q30570,0,0.00044912082
Q30572,0,0.00025387594
Q30574,0,0.00017235597
Q30576,0,0.00029249338
Q30587,0,0.00018491501
Q30588,0,0.00015630932
Q30590,0,0.00018051668
Q30596,0,0.0002719274
Q30599,0,0.00017235597
Q30608,0,0.0002355478
Q30609,0,0.0004779921
Q30610,0,0.0002838663
Q30612,0,0.00030638443
Q30621,0,0.00025687664
Q30623,0,0.0002719274
Q30624,0,0.00025601158
Q30629,0,0.00023803281
Q30637,0,0.00022838078
Q30641,0,0.00018198046
Q30642,0,0.00037629995
Q30650,0,0.00013610226
Q30652,0,0.0002624354
Q30653,0,2.920668e-05
Q30654,0,0.00026883223
Q30667,0,0.0002384037
Q30669,0,0.00032733235
Q30670,0,0.00030125934
Q30677,0,0.00019058517
Q30678,0,0.0002654327
Q30679,0,0.0002565591
Q30684,0,0.0003099269
Q30685,0,0.00017638924
Q30693,0,0.000100943405
Q30696,0,0.00019691033
Q30699,0,0.00032354565
Q30700,0,1.8567447e-06
Q30710,0,2.2015085e-05
Q30713,0,0.0002370094
Q30729,0,0.00031351033
Q30730,0,0.0002631919
Q30738,0,0.000116667194
Q30741,0,0.00031351033
Q30744,0,0.00024947358
Q30747,0,0.00023546694
Q30751,0,0.0002977106
Q30762,0,0.00028497865
Q30764,0,0.00020062698
Q30767,0,0.00025387594
Q30777,0,0.000308651
Q30783,0,0.00032354565
Q30785,0,0.00031980302
Q30786,0,0.0003171349
Q30792,0,0.000308651
Q30797,0,0.0002889608
Q30817,0,0.0004227375
Q30820,0,0.0002616427
Q30821,0,0.0003049329
Q30824,0,0.00011861163
Q30832,0,0.00028202307
Q30833,0,0.00024507724
Q30836,0,0.00051577523
Q30849,0,0.00023232838
Q30858,0,0.00028547112
Q30860,0,0.00019960804
Q30864,0,0.00023688107
Q30869,0,0.00028547112
Q30870,0,0.00027801187
Q30874,0,0.0003171349
Q30886,0,0.00033597305
Q30890,0,0.00017844085
Q30909,0,0.00043906248
Q30912,0,0.00018975361
Q30917,0,0.00017175567
Q30918,0,0.00022060383
Q30930,0,0.0002297147
Q30933,0,0.00025493884
Q30936,0,0.00024507724
Q30942,0,0.00032354565
Q30946,0,0.00031351033
Q30959,0,0.00031980302
Q30972,0,0.000308651
Q30981,0,0.00031351033
Q30982,0,0.00032354565
Q30985,0,0.0004243966
Q30988,0,0.00016150606
Q30996,0,1.0028315e-05
Q31003,0,0.00021643877
Q31009,0,0.00041510616
Q31015,0,0.00014549444
Q31017,0,0.00014170115
Q31022,0,0.0001226547
Q31025,0,0.00031980302
Q31030,0,0.00012697703
Q31031,0,0.00014520176
Q31037,0,0.00033116306
Q31041,0,0.00027465203
Q31048,0,0.00026805393
Q31056,0,0.00014342279
Q31069,0,0.00025081463
Q31077,0,0.00035325586
Q31086,0,0.00041970992
Q31091,0,0.0002977106
Q31093,0,0.00019940127
Q31094,0,0.00023408695
Q31100,0,0.0002393667
Q31101,0,0.00032354565
Q31117,0,0.00033116306
Q31132,0,0.000316104
Q31140,0,0.0002814179
Q31141,0,0.0002889608
Q31148,0,0.00021037836
Q31171,0,0.00033503823
Q31175,0,0.00032733235
Q31182,0,0.0002259011
Q31183,0,0.00026213782
Q31189,0,0.0003049329
Q31196,0,0.00032733235
Q31213,0,0.00020380128
Q31228,0,0.0002977106
Q31230,0,0.00038388872
Q31237,0,0.00031980302
Q31239,0,0.0002977106
Q31242,0,0.0002654327
Q31262,0,0.0002654327
Q31263,0,0.00023672712
Q31280,0,0.00022407727
Q31281,0,0.00032354565
Q31284,0,0.00031980302
Q31286,0,0.00025948064
Q31287,0,0.00029421313
Q31289,0,0.0003171349
Q31290,0,9.068394e-06
Q31294,0,0.00024797863
Q31302,0,0.00019960804
Q31313,0,0.0004243966
Q31316,0,0.00026938462
Q31324,0,0.0003856042
Q31326,0,0.00027801187
Q31343,0,0.0002616427
Q31346,0,0.00022970156
Q31350,0,0.0002889608
Q31352,0,0.00027547602
Q31354,0,0.00024080696
Q31363,0,0.00023132598
Q31366,0,0.00015851435
Q31369,0,0.0003049329
Q31372,0,0.0002873413
Q31380,0,0.00043906248
Q31382,0,0.00013910569
Q31390,0,0.000288197
Q31391,0,0.00019960804
Q31392,0,0.0003124144
Q31396,0,0.00027465203
Q31407,0,0.00021865111
Q31412,0,0.00028202307
Q31416,0,0.000308651
Q31417,0,0.00018409727
Q31427,0,0.00017175567
Q31429,0,0.0002370094
Q31434,0,0.00019280131
Q31438,0,0.00025948064
Q31441,0,0.00030288243
Q31453,0,0.00024985734
Q31462,0,0.0002752518
Q31464,0,0.000308651
Q31472,0,0.0002654327
Q31475,0,0.00028491588
Q31482,0,0.00033048843
Q31486,0,0.00011711304
Q31487,0,0.0003665415
Q31502,0,0.000308651
Q31509,0,0.000316104
Q31510,0,0.00029249338
Q31512,0,0.00012412494
Q31520,0,0.000316104
Q31532,0,0.0003124144
Q31534,0,0.00027164887
Q31536,0,0.00015670179
Q31537,0,0.000316104
Q31553,0,0.00029249338
Q31556,0,0.0002140283
Q31567,0,0.0002752518
Q31572,0,0.0003208016
Q31584,0,0.0001708485
Q31586,0,0.00021595518
Q31590,0,0.0002977106
Q31599,0,0.00026785157
Q31603,0,0.0003208016
Q31609,0,0.0002719274
Q31618,0,0.00015313835
Q31620,0,0.00022323686
Q31622,0,0.0002581078
Q31625,0,0.000292615
Q31644,0,0.00027801187
Q31646,0,0.00027465203
Q31651,0,0.00027465203
Q31654,0,0.0003679719
Q31657,0,0.00020815463
Q31658,0,0.0003488855
Q31662,0,0.000118200864
Q31664,0,5.666807e-05
Q31668,0,0.00026481465
Q31671,0,1.583418e-05
Q31672,0,0.00041055374
Q31674,0,0.00033526032
Q31677,0,0.00032354565
Q31689,0,0.00025291948
Q31693,0,0.00040605076
Q31712,0,0.000308651
Q31713,0,0.00031980302
Q31717,0,0.00031980302
Q31720,0,0.0003208016
Q31735,0,0.00031351033
Q31737,0,0.00014217512
Q31739,0,0.000119751145
Q31741,0,0.00029249338
Q31748,0,0.0002889608
Q31753,0,0.00019058425
Q31754,0,0.0003171349
Q31756,0,1.7495666e-05
Q31759,0,0.00022355677
Q31761,0,0.0003208016
Q31771,0,7.2561605e-05
Q31782,0,0.0002719274
Q31787,0,0.00016150606
Q31795,0,0.00018962285
Q31797,0,0.000292615
Q31814,0,0.0002259011
Q31818,0,0.00022323686
Q31819,0,0.00021656656
Q31821,0,0.00011727196
Q31833,0,0.00025291948
Q31840,0,0.000308651
Q31844,0,0.00029968863
Q31849,0,0.0002536708
Q31851,0,0.00013910569
Q31855,0,0.00022060383
Q31856,0,3.9317118e-05
Q31857,0,0.00012000572
Q31865,0,0.00028547112
Q31871,0,2.6288545e-09
Q31874,0,0.00026785157
Q31876,0,0.00038482973
Q31877,0,0.00032354565
Q31881,0,0.00018491501
Q31882,0,0.0003171349
Q31884,0,0.0003171349
Q31890,0,0.00042732683
Q31892,0,0.00025991295
Q31898,0,0.00028202307
Q31900,0,0.00017235597
Q31903,0,0.00025948064
Q31910,0,0.0002393667
Q31911,0,0.00030288243
Q31913,0,0.00015851435
Q31922,0,0.00013803528
Q31923,0,0.0002977106
Q31924,0,0.0002719274
Q31927,0,0.0002654327
Q31940,0,0.0003049329
Q31942,0,0.0003047702
Q31945,0,0.00032354565
Q31949,0,0.0002505214
Q31972,0,0.00032354565
Q31985,0,0.00027455125
Q31988,0,0.00018409727
Q32004,0,0.000308651
Q32005,0,5.1415584e-05
Q32007,0,0.00028547112
Q32010,0,0.000308651
Q32018,0,0.0002393667
Q32019,0,0.0002752518
Q32026,0,0.00013340004
Q32027,0,0.00028202307
Q32032,0,0.00016150606
Q32041,0,0.0002889608
Q32047,0,0.0002719274
Q32048,0,0.00032733235
Q32056,0,0.0004496854
Q32064,0,0.00031980302
Q32075,0,0.00019691033
Q32096,0,0.00029075678
Q32098,0,0.0002752518
Q32099,0,0.00032733235
Q32100,0,0.00013171829
Q32104,0,0.0002468035
Q32114,0,0.00032733235
Q32125,0,0.0011878981
Q32131,0,0.00031351033
Q32133,0,0.0003124144
Q32144,0,0.00030638443
Q32148,0,0.00028202307
Q32150,0,0.0002752518
Q32151,0,0.0001920216
Q32153,0,0.00026785157
Q32158,0,0.00023132598
Q32159,0,0.000385773
Q32172,0,0.0002581078
Q32173,0,0.00030288243
Q32188,0,0.00024243779
Q32192,0,0.00022702258
Q32195,0,0.0002654327
Q32197,0,0.0003124144
Q32209,0,0.00039003478
Q32211,0,0.0002977106
Q32214,0,0.00031980302
Q32218,0,0.00018623855
Q32230,0,0.00018198046
Q32231,0,0.0003208016
Q32236,0,0.00018491501
Q32238,0,0.00032354565
Q32245,0,0.00017844085
Q32248,0,0.000316104
Q32257,0,0.00031351033
Q32262,0,0.00029249338
Q32265,0,0.00022414414
Q32270,0,0.00022970156
Q32277,0,0.00026805393
Q32294,0,0.00025916516
Q32295,0,0.0002140283
Q32299,0,0.00051960297
Q32300,0,2.7893598e-06
Q32308,0,0.00028767434
Q32312,0,0.00027861662
Q32314,0,0.00015138727
Q32317,0,0.00029968863
Q32318,0,0.00022859777
Q32328,0,0.00032354565
Q32335,0,0.000308651
Q32338,0,0.0001621778
Q32344,0,0.00027547602
Q32346,0,0.00025601158
Q32350,0,0.00022970156
Q32356,0,0.0002654327
Q32357,0,0.00018840507
Q32358,0,0.0002889608
Q32363,0,0.000308651
Q32370,0,0.0002026356
Q32377,0,0.00017175567
Q32381,0,0.00041055374
Q32384,0,0.00036072943
Q32390,0,0.00039798883
Q32401,0,0.00035560044
Q32409,0,0.0002752518
Q32414,0,0.00027861662
Q32431,0,0.00011534674
Q32438,0,0.00022702258
Q32440,0,0.0002654327
Q32441,0,0.0003171349
Q32444,0,0.00032354565
Q32459,0,0.0001406321
Q32477,0,0.000316104
Q32481,0,0.00031980302
Q32483,0,0.0003124144
Q32491,0,0.00031351033
Q32494,0,0.00029421313
Q32522,0,0.0003281335
Q32529,0,0.0002889608
Q32540,0,0.00020544483
Q32549,0,0.00017175567
Q32557,0,0.00025991295
Q32560,0,0.0001512799
Q32568,0,0.00025687664
Q32569,0,0.00036072943
Q32575,0,0.00027547602
Q32576,0,0.00013171829
Q32577,0,0.00032733235
Q32578,0,0.0003647997
Q32580,0,0.0003049329
Q32581,0,0.00025291948
Q32588,0,0.0001597548
Q32592,0,0.0002814179
Q32601,0,0.00020806512
Q32616,0,0.00024378681
Q32621,0,0.00013968002
Q32641,0,0.00027133303
Q32647,0,0.0002770202
Q32652,0,0.00024438745
Q32655,0,5.9839633e-05
Q32656,0,0.00041055374
Q32669,0,3.9317118e-05
Q32671,0,0.00025081463
Q32688,0,0.00022904546
Q32693,0,0.0003540471
Q32695,0,0.00027796367
Q32698,0,0.0003208016
Q32700,0,0.00037132276
Q32704,0,0.0002719274
Q32717,0,0.00027796367
Q32729,0,0.00022970156
Q32735,0,0.00028141253
Q32748,0,0.0002370094
Q32762,0,0.0002297147
Q32763,0,0.00027796367
Q32767,0,0.00043906248
Q32768,0,0.0004139369
Q32770,0,0.0003049329
Q32772,0,8.92617e-05
Q32780,0,0.00027861662
Q32781,0,0.0002873413
Q32783,0,0.00018623855
Q32787,0,0.00045753154
Q32794,0,0.00026805393
Q32807,0,0.00018409727
Q32808,0,0.00016647854
Q32809,0,0.0001899196
Q32810,0,6.606197e-05
Q32814,0,0.00027133303
Q32823,0,0.00030125934
Q32829,0,0.0003099269
Q32845,0,0.00029807066
Q32853,0,0.00017988782
Q32855,0,0.000316104
Q32864,0,0.00041055374
Q32870,0,0.000316104
Q32874,0,0.00042923016
Q32886,0,0.00028202307
Q32894,0,0.0003124144
Q32895,0,0.00030638443
Q32912,0,0.00039010987
Q32921,0,0.00018261648
Q32922,0,0.00022974533
Q32926,0,0.0003654198
Q32935,0,0.00023546694
Q32941,0,0.00031351033
Q32948,0,0.00021800186
Q32954,0,0.00037414482
Q32955,0,0.0002719274
Q32956,0,0.00015630932
Q32957,0,0.00029249338
Q32960,0,0.00016080152
Q32976,0,0.00031351033
Q32981,0,0.00024256935
Q32982,0,0.0002654327
Q32984,0,0.00024507724
Q32989,0,0.0003099269
Q32993,0,0.000308651
Q32995,0,2.7893598e-06
Q32996,0,0.0004186079
Q33005,0,0.00017844085
Q33006,0,0.0002996149
Q33022,0,0.00033116306
Q33026,0,0.0002654327
Q33034,0,0.00013188971
Q33039,0,0.00024985734
Q33041,0,0.0002752518
Q33044,0,0.0002873413
Q33051,0,0.00019317726
Q33054,0,0.00025948064
Q33062,0,0.00032354565
Q33063,0,0.00025291948
Q33065,0,0.00031980302
Q33068,0,0.00025991295
Q33074,0,0.0003049329
Q33079,0,0.00011727196
Q33083,0,0.0003099269
Q33093,0,0.0002140283
Q33094,0,0.0002370094
Q33101,0,0.00037414482
Q33116,0,0.00018051668
Q33118,0,0.00022060383
Q33131,0,0.00037511482
Q33140,0,0.0002565591
Q33150,0,4.770703e-05
Q33153,0,4.6926406e-08
Q33155,0,0.00032733235
Q33171,0,0.0001605936
Q33172,0,0.00012483571
Q33182,0,0.00017700571
Q33183,0,0.0003124144
Q33189,0,0.00029249338
Q33190,0,0.00029075678
Q33195,0,0.00046256368
Q33203,0,0.00018051668
Q33205,0,0.00028202307
Q33215,0,0.00032583132
Q33217,0,0.00027861662
Q33237,0,0.00035560044
Q33242,0,0.00024649524
Q33244,0,0.00029249338
Q33248,0,0.0002536461
Q33258,0,0.00036890124
Q33263,0,0.00022970156
Q33267,0,0.00020499244
Q33277,0,0.00019940127
Q33290,0,0.00032733235
Q33291,0,0.00032354565
Q33292,0,2.774789e-05
Q33294,0,0.0003679719
Q33298,0,0.0002889608
Q33302,0,0.00032733235
Q33306,0,0.000316104
Q33308,0,0.0002752518
Q33314,0,0.00023688107
Q33315,0,0.00028202307
Q33327,0,0.00022323686
Q33332,0,0.00014794494
Q33333,0,0.00026481465
Q33352,0,0.00032354565
Q33360,0,0.00025081463
Q33363,0,0.0002889608
Q33369,0,0.00031980302
Q33372,0,0.0003208016
Q33376,0,0.00026557062
Q33378,0,0.00023688107
Q33379,0,0.00031980302
Q33383,0,0.00022970156
Q33384,0,0.00032733235
Q33399,0,0.00017700571
Q33412,0,0.00013028849
Q33419,0,0.00025180928
Q33427,0,0.00026481465
Q33429,0,0.00023688107
Q33436,0,0.00031351033
Q33440,0,0.00017993791
Q33452,0,0.000308651
Q33456,0,0.0002581078
Q33458,0,0.00031980302
Q33465,0,0.000316104
Q33472,0,0.0003124144
Q33480,0,0.00025948064
Q33485,0,0.00032354565
Q33492,0,0.000316104
Q33497,0,0.0002654327
Q33506,0,0.0002624354
Q33514,0,0.00032733235
Q33519,0,0.00025687664
Q33522,0,0.0002654327
Q33524,0,0.00019361098
Q33537,0,0.00042923016
Q33538,0,0.00028202307
Q33540,0,0.0004794279
Q33547,0,0.00019691033
Q33549,0,0.00024743544
Q33557,0,0.00027465203
Q33562,0,0.0002384037
Q33573,0,0.00023132598
Q33574,0,0.00028202307
Q33576,0,0.0002750034
Q33578,0,0.00015630932
Q33598,0,0.0002996149
Q33605,0,0.00021656656
Q33607,0,0.00023408695
Q33616,0,0.00031351033
Q33626,0,0.00013171829
Q33633,0,0.00022323686
Q33636,0,0.0002393667
Q33638,0,0.00030638443
Q33642,0,0.00021656656
Q33643,0,0.00021656656
Q33652,0,0.00018261648
Q33654,0,0.00027861662
Q33661,0,0.0003124144
Q33668,0,0.000113343165
Q33675,0,0.00030288243
Q33679,0,0.00038388872
Q33689,0,0.0002654327
Q33691,0,0.00029968863
Q33692,0,0.00022933522
Q33709,0,0.0003208016
Q33710,0,0.00023232838
Q33716,0,0.00017577472
Q33718,0,0.0002393667
Q33723,0,0.0002297147
Q33735,0,0.00025180928
Q33739,0,0.0003171349
Q33741,0,0.00031351033
Q33742,0,0.00025090988
Q33743,0,0.00018051668
Q33744,0,0.00027133303
Q33747,0,0.00035985015
Q33752,0,0.00022436201
Q33761,0,0.00025948064
Q33764,0,0.00037629995
Q33766,0,0.0002468035
Q33769,0,0.00024256935
Q33770,0,0.000316104
Q33777,0,0.00014384859
Q33782,0,0.00024046352
Q33783,0,0.00025291948
Q33786,0,0.000308651
Q33787,0,0.0003099269
Q33788,0,0.000292615
Q33804,0,0.00033654444
Q33805,0,5.822227e-05
Q33809,0,0.00032354565
Q33819,0,0.00027861662
Q33820,0,0.0002889608
Q33824,0,0.000308651
Q33828,0,0.00030288243
Q33837,0,0.0004233327
Q33854,0,0.00024947358
Q33860,0,0.00037629995
Q33866,0,0.00018051668
Q33871,0,0.00028202307
Q33874,0,8.446753e-05
Q33884,0,0.0002719274
Q33892,0,0.00020665466
Q33894,0,0.00027801187
Q33903,0,0.00020905862
Q33906,0,0.00012412494
Q33910,0,0.00021543034
Q33925,0,0.0002654327
